Description,Rating,SortKey
"validation engineer lifecore biomedical llc chaska, mn 55318  this individual will define, execute, review/approve and summarize equipment, process, software, and facility validation documentation including investigations into failures. they will use quality engineering concepts to monitor, support, and critically review changes or issues to existing product lines and/or critical processes; review and approve appropriate controlled documentation; ensure data is reviewed and trends are investigated in a manner to ensure product quality. they will create process, equipment, software and facility validation plan/protocols and reports that are comprehensive, clearly written and technically sound; participate in risk identification and assessment actions for new/changed equipment and processes; provide technical consultation and validation status impact assessment for validated equipment, process, and software changes and investigations. requirements: bs (life sciences or engineering preferred) with 2-5 years of validation or quality engineering experience. experience with production process, software, facility and equipment validation activities in the medical device and/or pharmaceutical industry. demonstrated ability to coordinate cross functional projects.",0,170
"lead mechanical engineer boeing tukwila, wa 98108  at boeing, we are all innovators on a mission to connect, protect, explore and inspire. from the seabed to outer space, you’ll learn and grow, contributing to work that shapes the world. find your future with us. boeing defense, space, and security is seeking a lead mechanical engineer (level 4) to support multiple phantom works programs in puget sound. the lead mechanical engineer is responsible for ensuring a comprehensive space vehicle design, with inputs from other design disciplines and systems engineering. this position requires sound technical judgment, and the ability to rapidly make decisions that balance the overall space vehicle design. ideal candidates will possess strong organizational skills and the ability to adapt to a fast-paced and continually changing environment. this position will require strong team-work and communication skills to effectively work across multiple program teams, internal organizations and assist our programs as we grow our team’s capabilities. this position is located in tukwila, wa. **this position offers relocation based on candidate eligibility. basic relocation is available for internal candidates.** primary responsibilities develop and verify space vehicle mechanical design. analyze and verify mechanical performance of hardware components a vehicle. perform detailed system design and verification activities. support system level integration and validation. analyze system level performance. perform analyses and trades in support of a rapid prototype system. manage performance of critical suppliers to ensure subsystem compliance and delivery. this position requires an active u. s. security clearance, for which the u. s. government requires u. s. citizenship. (a u. s. security clearance that has been active in the past 24 months is considered active). basic qualifications: bachelors of science degree in aerospace, civil or mechanical engineering. 9 years or more of experience in aircraft or spacecraft mechanical design. 3 years or more of experience in supplier technical evaluation and technical performance management. preferred qualifications experience leading an integrated product multi-disciplinary team experience incorporating design requirements from a multi-disciplinary team into mechanical design. experience integrating design at spacecraft level experience working with spacecraft mechanical design experience in development, build and test of small and medium-sized space vehicles experience in dynamic rapid prototyping environment experience working on proprietary programs with a variety of government entities in a classified environment ssbi (single scope background investigation) highly desired typical education/experience: education/experience typically acquired through advanced technical education from an accredited course of study in engineering, computer science, mathematics, physics or chemistry (e. g. bachelor) and typically 9 or more years' related work experience or an equivalent combination of technical education and experience (e. g. phd+4 years' related work experience, master+7 years' related work experience). in the usa, abet accreditation is the preferred, although not required, accreditation standard. boeing is a drug free workplace where post offer applicants and employees are subject to testing for marijuana, cocaine, opioids, amphetamines, pcp, and alcohol when criteria is met as outlined in our policies. refer to ""supplemental information"" for further clarification on the use of this job family. in locations where speea representation applies, this job family will be covered by the terms of the collective bargaining agreement. applicable and appropriate educational/certification credentials from an accredited institution and/or equivalent experience is required.",1,171
"manufacturing engineer cnc jobs inc. pewaukee, wi 53072 $55,000 - $65,000 a year type: full-time, first shiftopenings: onedescription: associate degree in cnc programming or related technical degree. five years or more cam experience performing cnc programming, fixture design and related duties in a low to mid-volume, close tolerance, machining environment. must have working knowledge of microsoft office suite. candidates must be willing to work between 5 to 10 hours of ot each week. relocation assistance will be offered for this position. health benefits, paid time off and retirement plan offered. job type: full-timepay: $55,000.00 - $65,000.00 per yearexperience:manufacturing engineering: 1 year (preferred)benefits:health insurancedental insurancevision insuranceretirement planpaid time offschedule:monday to fridaywork remotely:no",0,172
"rf instrument connectivity engineer mathworks natick, ma 01760  join our team and develop the technologies that enable scientists and engineers to incorporate instruments used in wireless communication test such as vector signal transceivers, rf signal generators and spectrum analyzers into their matlab-based technical computing workflows. responsibilities as a member of the instrument control toolbox team, you will participate in all phases of the design, development, and testing of rf instrument connectivity over a variety of standard interfaces and driver technologies. you will be involved in the entire development process, including: requirements gatheringfunctional and design specificationsdesign reviewsimplementation and code reviewsunit testing  the position requires c++ development experience and interest in developing software to interface with test and measurement hardware used in wireless communication test and validation. you will work closely with other developers, quality engineers, user experience specialists, and documentation specialists to develop and document features for the toolbox. minimum qualifications demonstrated experience in/with c++ a bachelor's degree and 5 years of professional work experience (or a master's degree, or equivalent experience) is required. additional qualifications some combination of the following: experience working with instruments such as rf signal generators, spectrum analyzers, oscilloscopes, or function generatorsexperience with standard transports, protocols, or interfaces such as visa, gpib, tcp/ip, udp, rs232, spi, i2c, or bluetoothmatlab programming skillsfamiliarity with software design patterns and object-oriented designexperience working with c/c++ third-party librariesfamiliarity with signal processing and communications algorithms and standardsagile development processes",1,173
"design engineer the talent state clackamas, or $60,000 - $65,000 a year we are looking for a design engineer who has the ability to plan and design mechanical equipment. someone who can provide technical guidance to the client team. you have the opportunity to work with talented engineers, sales and a manufacturing team of experts. if you want to be part of an exciting, challenging and successful team, have a great can-do attitude with an aptitude to learn and grow with the company, we want to hear from you!what you’ll do:mechanical design & analysis of centrifugal pumps, including metallurgical requirements. design, schedule, and perform all required product testing and evaluate results. advanced knowledge of data trends and analysis highly preferred. knowledge of pressure transducers, flow meters, vibration accelerometers, and other rotating equipment sensors preferred. develop project proposals including costs, economic project values and schedules. investigate to determine causes of reported field problems with products, including warranty requests for failed products. this will require travel in some instances. knowledgeable of product lines, marketplace requirements, customer trends, and applicable industry standards. provide dealer, end user, and sales staff training in product application and maintenance. provide technical support to other departments, including sales and manufacturing: field troubleshooting, product application, and value engineering and problem solvingmeet with suppliers to discuss project goals, deadlines, and technical challengeswhat we’re looking for:0-5 years industry related experiencebachelor of science in mechanical engineering and/or in electrical engineeringcertificates and/or licenses requirementsfe/eit (fundamentals of engineering)formal solidworks training/certificateswe offer many cool benefits:if you want to take vacation time client offers paid pto and paid holiday time. a great 401k plan with matching contributions by the company. medical, dental and vision coverage and voluntary life insurance & ad&d. the company pays for basic life insurance & ad&d, short term disability, long term disability and an employee assistant program. applicants have rights under federal employment laws, copy and paste link address into your browser for more informationoregon osha rightsemployee polygraph protection actfamily and medical leave actqualifications:behaviors:preferred:thought provoking: capable of making others think deeply on a subjectteam player: works well as a member of a grouployal: shows firm and constant support to a causeleader: inspires teammates to follow theminnovative: consistently introduces new ideas and demonstrates original thinkingfunctional expert: considered a thought leader on a subjectenthusiastic: shows intense and eager enjoyment and interestdetail oriented: capable of carrying out a given task with all details necessary to get the task done welldedicated: devoted to a task or purpose with loyalty or integritymotivations:preferred:work-life balance: inspired to perform well by having ample time to pursue work and interests outside of workself-starter: inspired to perform without outside helppeer recognition: inspired to perform well by the praise of coworkersjob security: inspired to perform well by the knowledge that your job is safegoal completion: inspired to perform well by the completion of tasksflexibility: inspired to perform well when granted the ability to set your own schedule and goalsentrepreneurial spirit: inspired to perform well by an ability to drive new ventures within the businessability to make an impact: inspired to perform well by the ability to contribute to the success of a project or the organizationeducation:required:bachelors or better in mechanical engineering or related field. experience:preferred:less than 5 years:  * 0-5 years industry related experiencejob type: full-timepay: $60,000.00 - $65,000.00 per yearexperience:design mechanical equipment: 3 years (required)",0,174
"process engineer, high voltage electric vehicles littelfuse mount prospect, il 60056  if you are motivated to succeed and can see yourself in this role, please complete our application. we will follow up with you on the next steps in the interview process. our associates are a strategic advantage for us who are making a difference at littelfuse. join our team and make a difference every day! process engineer, high voltage electric vehicles littelfuse operates in multiple engineering and manufacturing locations in asia, north america, and in europe. littelfuse is a market leader in circuit protection and sensors and an innovator for circuit protection, offering technically superior and environmentally friendly solutions for the entire electronics industry including automotive, industrial, consumer and appliance industry. in these industries, nearly a half a billion usd business is done each year. about the job: the process engineer will be a key player in executing the fuse development roadmap in the electric vehicle (ev) industry. functions of this role include creation of prototype concepts, tooling, and processes for new product development, coordinating the implementation of higher volume prototype methods to global manufacturing facilities, and to isolate and identify quality, design, and manufacturing problems to team while creating action plans to remediate. applicants should be self-motivated, organized, and innovative individuals who have good attention to detail and work well with a team. this engineer will be accountable for execution of engineering development tasks and coordination with project managers to ensure successful and on-time completion of development projects. essential job functions and core responsibilities include the following: 30% of time will be focused on the development of prototype and production-intent processes and tooling per concepts provided by product development engineers 30% of time will be spent building and inspecting prototype parts per drawings and/or work instructions provided by product development and quality engineers, typically using and verifying the tooling developed in the first bullet point. 30% of this engineer's time will be utilized for coordinating with global manufacturing facilities to transition advanced prototype processes and assist with development production-level processes. the remainder of time will be contributing during project design reviews to develop concepts using tolerance stack-ups and gd&t, ensuring designs are manufacturable and processes are functional / debugged by the start of production. secondary duties and responsibilities will include maintaining a local product development laboratory & equipment, while also potentially supervising local technician resources. about you: bs or ms degree in mechanical engineering, industrial engineering, manufacturing engineering, or similar. 10+ years experience in the development of processes for high-tech electrical, thermal, or electromechanical components or 5+ years if experience is within automotive industry. specific experience in circuit protection devices or thermal devices would be ideal, but not a requirement. experience with automotive apqp and quality process a plus. familiarity with state-of-the-art engineering tools and processes a plus. proven track record in project execution. good english speaking and writing. good engineering skills and discipline and good communication and presentation skills. littelfuse will never use facebook, instagram, twitter, google hangouts or another external platform to interview and extend offers to candidates. if you feel that you have been subject to a scam or have concerns please contact us at fraud@littelfuse. com we offer: the possibility to work in this exciting and challenging industry. to develop you professionally and to expand your knowledge through cross-functional collaboration and training experiences.",1,175
"controls engineer randstad engineering germantown, wi 53022  salary: $70 - 95 per year reference: 785566  job summary:  electrical controls engineer needed for a leading mfg in the germantown, wi area. in this role you will be responsible for the design of complex electrical control systems for customer equipment.  location: germantown, wisconsin job type: permanent salary: $70 - 95 per year work hours: 8am to 6pm education: bachelors  responsibilities: design of complete ac/dc electrical control circuits, network layout, panel layout, and enclosure layouts using autocad. understanding of electrical switches, relays, pressure sensors, temperature sensors, digital devices, analog devices, etc. programming of plc / pac machine controls and hmi interfaces. may need to work with and modify existing ""template"" software. responsible for safety circuit design and understanding of safety categories. programming of ancillary devices including but not limited to servo systems, robotics, vision, and motion controllers. perform electrical calculations and prepare equipment or material specifications. support customer start-ups, factory acceptance testing, and on-site service support as necessary. assist in ancillary production functions such as purchasing, costing, and assembly. determine and document bill-of-material lists and order components for specific projects. work with outside vendors such as electrical panel building shops in order to assure designs are properly executed and schedules maintained. assist in mechanical assembly, other production duties, or organizational activities (ex. inventory adjustments, re-arrangement of work areas, etc.) not necessarily directly related to electrical controls, in order to meet deliveries. provide customer service technical support.  qualifications: bs in electrical engineer or equivalent minimum of 3-5 years of experience must be able to work independently from supervisor and team with minimal guidance. understand typical industrial wiring schematics and diagrams. understanding of basic industrial controls circuitry (emergency stop, typical motor starting circuits). ability to design using autocad. general software structure and programming knowledge & experience (knowledge of loops, boolean logic, conditional statements, etc.). specific experience programming industrial plcs, experience with allen-bradley/rockwell platforms a plus. knowledge of autocad or equivalent design software is required. must be proficient using rslogix software. this position may require travel up to 25% for initial machine installations, site acceptance tests, service work, trade shows, and customer visits.  skills: strong technical skills strong communication, verbal and written plc programming design report writing team player #li-es1   equal opportunity employer: race, color, religion, sex, sexual orientation, gender identity, national origin, age, genetic information, disability, protected veteran status, or any other legally protected group status.",1,176
"mechanical engineer, ar hardware facebook menlo park, ca  as a prototyping mechanical engineer ar hardware, you will lead the efforts to develop hardware design for new electromechancial and optomechanical concepts. you will create prototypes and development platforms to assist other teams in conducting studies, testing hypotheses, developing algorithms, and creating proof-of-concept platforms to be used by a variety of internal teams. you will work with electrical engineers, optics engineers, computer vision specialists, the automation and test teams, our assembly technicians and many more. you will set the architectural direction of the design, do the detailed cad work, follow parts through manufacturing, and assemble units for evaluation. this requires an understanding of the interdisciplinary needs of the various teams you will be interacting with. the work will include translating high-level requests and communication into actionable hardware direction, working with key stakeholders to ensure agreement on the proposed solution and generating the necessary documentation to facilitate implementation; such as boms, assembly instruction, schedules, and issue trackers. while an expert at mechanical design and fast at cad, you need to have a broad technical background and have worked on a variety of products, materials, and processes. you know when to stress details, how to navigate the trade-offs between speed, robust design and cost. moreover, you will need to know when to move fast and how to build the right prototype. mechanical engineer, ar hardware responsibilities lead mechanical engineering activities in cross-functional team environment model, build, test, and refine prototypes participate on a multi-disciplinary team to provide advice/guidance/insights to your peers on what to build apply engineering and tolerance techniques to high precision design requirements in the areas such as optics, mechanics, and motion control take prototypes to increasing levels of fidelity, and work with the product focused engineers to translate early prototypes into potential product directions minimum qualifications bs in mechanical engineering or equivalent 5+ years of product design/prototyping experience, with a combination of focus in areas of precision mechanisms, electro-mechanical systems, and optics, including full system ownership experience designing in cad experience in various manufacturing techniques (machining, 3d printing, injection molding, etc.) experience designing mechanical constraints of pcbs, fpcs, etc. preferred qualifications ms or phd in mechanical engineering or equivalent experience in designing and prototyping of head mounted optics systems familiarity with camera modules and optical systems mass production experience (working with over-seas manufacturing) experience in nx cad modeling system, and team center pdm facebook's mission is to give people the power to build community and bring the world closer together. through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. whether we're creating new products or helping a small business expand its reach, people at facebook are builders at heart. our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. together, we can help people build stronger communities — we're just getting started. facebook is committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. if you need assistance or an accommodation due to a disability, you may contact us at accommodations-ext@fb. com.",0,177
"product engineering lead microsoft redmond, wa  are you passionate about developing innovative technologies? the cryogenic computing team is chartered to develop technologies and systems necessary to enable practical quantum computing as part of microsoft's mission to empower every person and every organization on the planet to achieve more. we are building the future today, and the team needs your insight and creativity!  we are looking for a product engineering/test lead to bring novel devices from the lab to volume production. in this role you will be expected to develop the test hardware infrastructure, dft, product characterization, and product qualification methodologies. in this role you will work with a small team of designers and hardware engineers in a dynamic environment and expected to set directions as well as execute to bring these novel devices to production. responsibilitiesperform yield enhancement activities, characterization and test time reductionwork with process and design groups to improve or resolve process/product interactionsqualification and reliability activities, definitions, execution, and data analysisinteraction with vendors for test platform development for wafer level, die and system level testwork with design team to set dft methodologywork with design and process team to set manufacturability readiness criteria qualifications required qualifications: degree in electrical engineering or related field5+ years in product engineering/yield/test/reliabilityfamiliarity with statistical analysis and tools such as jmpexperience with scan vector generation and compressionexperience with wafer level test and ate platformsknowledgeable in dft/dfm/doeexperience with product level qualification: burnin, htol, hast, package/bump reliabilitystrong statistical analysis skillsexcellent teamwork, communication, and problem-solving skillsself-driven, results-oriented individual  preferred qualifications: cryogenic test experience is a plus  microsoft background check:  ability to meet microsoft, customer and/or government security screening requirements are required for this role. these requirements include but are not limited to the following specialized security screenings: microsoft cloud background check: this position will be required to pass the microsoft cloud background check upon hire/transfer and every two years thereafter.  #cryogeniccomputing #electricalengineering #microsoftquantum #azurequantum #azurehardware  microsoft is an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. we also consider qualified applicants regardless of criminal histories, consistent with legal requirements. if you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the accommodation request form.  benefits/perks listed below may vary depending on the nature of your employment with microsoft and the country where you work.",0,178
"design engineer solli engineering boston, ma  job description: solli engineering is seeking a design engineer with zero to three years’ experience in civil engineering to join our growing team in boston, ma. a successful candidate will have the opportunity to be responsible for planning, design, permitting, preparation of specifications, septic design, stormwater calculations, and technical reports for a variety of land development projects. engineers will be able to see projects from initial concept through completion. housing and relocation assistance are not provided. requirements: bachelor’s degree in civil engineering; excellent communication skills, written and verbal; must demonstrate a desire to learn; strong attention to detail with excellent analytical and judgment capabilities; ability to effectively work independently and in a team environment; working knowledge of autocad or civil 3d, and microsoft office suite applications; reliable transportation to access job sites and a valid driver’s license in good standing; ability to work overtime and the occasional weekend; engineer in training certification preferred.  solli engineering is a land development consulting firm providing site/civil, traffic and transportation engineering and surveying services to private clients. cross-training between disciplines is encouraged. projects range from residential, retail, commercial, industrial and mining. solli engineering has tremendous growth opportunities, and is looking for a valuable team member to help us continue to excel in the industry. solli engineering is an equal opportunity employer",1,179
"new glenn valve manufacturing engineer blue origin kent, wa 98032  description: as part of a small, passionate and accomplished team of experts, you will work closely with engineering design to support all manufacturing efforts necessary to design and build new glenn valve and fluid systems. you will be responsible for translating engineering requirements into detailed manufacturing plans, and for identifying and commissioning the tooling, equipment, facilities, and processes necessary to manufacture and test your systems. this position will directly impact the history of space exploration and will require your dedicated commitment and detailed attention towards safe and repeatable human spaceflight. responsibilities: coordinate the manufacturing of valves, fluid panels, and other pneumatic assemblies to encompass structural, pneumatic, cryogenic, hydraulic and electrical systems integration as well as all required in-process testing. participate in the development of valve and fluid components and assemblies by working side-by-side with designers and technicians during development builds and testing. develop and maintain manufacturing plans that include build and flows, assembly time estimates, work center capacity analysis, labor hour estimates, worker skill requirements, hazardous operations and materials identification, facility requirements, and risk identification and mitigations. identify, develop, procure, and commission tooling/equipment necessary for assembly and test of valves and fluid systems. develop cost and schedule estimates for all tooling/equipment and processes necessary for valve and fluid systems manufacturing. identify relevant facility requirements, and create work center layouts that allow all production requirements to be met while optimizing operations within available floor space. perform design for manufacturability reviews and pfmea studies. work with design engineers to implement changes that improve quality, simplify operations, and reduce cost. author work instructions detailing the entire production process including overall work sequencing, hardware kitting, assembly instructions, quality buyoffs, in-process verifications, and data recording. provide production support to discrepant and emergent issues. participate in identifying, troubleshooting, and resolving issues, as well as developing and implementing preventive actions. take ownership of product quality by establishing procedures and processes to support continuous improvement and by using continuous improvement tools to reduce defects, cycle time, and waste. manage hardware configuration and maintain pedigree throughout the entire build and test process. qualifications: b. s. degree or higher in mechanical, manufacturing, industrial, aerospace engineering or other relevant field. 4 – 10+ years’ experience with component fabrication, precision assembly, and testing, preferably of valves and/or fluid or pneumatic pressure systems. proven experience working with complex, precision assemblies. proven experience and success influencing cross-functional teams in a matrix organization. strong written, interpersonal, organizational, and computer skills. ability to communicate clearly and appropriately at all levels of an organization from executive leadership to the shop floor. experience with work order creation, mboms, and configuration management. must be a u. s. citizen or national, u. s. permanent resident (current green card holder), or lawfully admitted into the u. s. as a refugee or granted asylum. desired: experience working in a product design, manufacturing, construction, or machine shop environment. experience with precision assembly processes that utilize ln2 or other freezing agents, vacuum ovens or other expansion agents, shrink fits, interference fits, and running fits. experience with assemblies designed to operate with cryogenic fluids, peroxide, hydraulic fluids, and in oxygen rich environments. experience with component-level fabrication processes (machining, grinding, forming, welding, forging, casting, etc.). tooling and fixture design experience. experience with safety critical systems. experience transitioning products from development to production. lean manufacturing and/or six sigma processes and implementation. aerospace/launch vehicle experience. experience with 3d cad software, preferably creo. experience with erp systems. blue origin offers a phenomenal work environment and awesome culture with competitive compensation, benefits, 401k, and relocation.   blue origin is an equal opportunity employer . in addition to eeo being the law, it is a policy that is fully consistent with blue's principles. all qualified applicants will receive consideration for employment without regard to status as a protected veteran or a qualified individual with a disability, or other protected status such as race, religion, color, national origin, sex, sexual orientation, gender identity, genetic information, pregnancy or age. blue origin prohibits any form of workplace harassment.",1,180
"process development engineer cantel medical plymouth, mn 55447  who we are: at cantel, preventing infection is our business. as a leading provider of infection prevention products and services in the healthcare market, we are dedicated to delivering high-quality, innovative solutions that improve outcomes and help save lives. we accomplish this mission by delivering our products through the following operating units:  medical: endoscopy procedure disposables include single-use valves and irrigation tubing. the medical device reprocessing systems, disinfectants, detergents we manufacture and distribute are used to disinfect high-level endoscopes.  life sciences: water purification systems for dialysis facilities. we work with leading dialysis caregivers, delivering hemodialysis dialyzers and reprocessing systems, as well as sterilants and filtration products.  dental: single-use, infection prevention products used primarily in the dental market (face masks, sterilization pouches, towels and bibs, tray covers, saliva ejectors, germicidal wipes, plastic cups and disinfectants).  cantel employees are inspired to improve the lives of patients, caregivers and healthcare providers. if you are looking for a company driven by an entrepreneurial spirit and have the passion to shape the future of infection prevention, we want to meet you. join us and see why people love working here. about the role: the process development engineer will be operation’s champion during the development stages of new products and line extension activities. this will include manufacturing development and readiness for a variety of medical devices with a focus on hollow fiber filters. the process development engineer will lead the manufacturing process development, provide dfm feedback, develop equipment requirements and specifications, lead design transfer builds, and ensure all processes are validated. #cb what you will do: support line extension activities focused on improving the manufacturing of hollow fiber filters. ensure that operations requirements are incorporated into designs during product development. develop advanced manufacturing systems and processes to with a high level of operational quality to ensure process capability, repeatability & reproducibility in launched product participate within cross functional npd team activities such as design for manufacturability and assembly (dfmea), design reviews, pfmea, etc. lead and coordinate operational readiness and design transfer activities at manufacturing sites. lead project planning with manufacturing locations to determine manufacturing operational requirements including capacity, space, processes, and detailed equipment requirements. lead preparation and execution of process readiness reviews with stakeholders to demonstrate operational readiness including process and equipment validations. lead development of manufacturing lines utilizing lean manufacturing concepts. assist in the improvement and development of new product development processes to enhance development of robust products while reducing time to market. ability to travel 10%, occasional travel to customers or suppliers as required what we are looking for: bs in engineering, preferably mechanical engineering or chemical engineering. 2 to 5 years of engineering experience. experience in design for manufacturing & assembly, dfmea, pfmea, doe, and validations. experience in process development. desired experience with hollow fiber filter manufacturing experience in the medical field or other regulated industry familiar with iso 13485 and fda design control. green belt certification project planning skills.",0,181
"manufacturing engineer - airframe and composites opener palo alto, ca  we are a fast-growing company with a single lofty goal: to bring personal aviation to the general public. innovating at the leading edge of electric aviation technology, we have developed blackfly, the world’s first ultralight all-electric fixed-wing vtol personal aircraft. join us in ushering in a new age of aviation.  we are seeking a highly-motivated and resourceful mechanical or aerospace engineer with a passion for innovation and technology, who possesses the organizational, attention-to-detail, and troubleshooting skills to set up an all composite aircraft production line. role responsibilities design manufacturing processes by studying parametric and aesthetic requirements design, implement and iterate on manufacturing equipment and tooling prototype assemblies and processes develop quality control metrics develop, document and maintain procedures migrate designs from prototype to production stage by training technicians design layout of equipment and workspaces to achieve maximum efficiency collect production data and evaluate manufacturing processes improve production efficiency by analyzing workflow, space requirements, and equipment layout help maintain inventory of layup supplies and raw materials by creating purchase orders, receiving logs and receiving instructions help support environmental health and safety efforts learn and apply new technologies contributes to team effort by accomplishing related tasks as needed minimum qualifications undergraduate degree in mechanical, aerospace, industrial engineering, or a related field working knowledge of solid and surface modeling of a cad suite (preferably catia) working knowledge of composite layup, open and closed molding demonstrated hands-on experience through student teams, classes, co-op, and/or personal projects desire to create high quality parts efficiently desire to create, iterate and distribute manufacturing procedures ability to write in a clear and concise manner optional qualifications working knowledge of catia working knowledge of plm, erp, mes work experience in aerospace or composite manufacturing good craftsmanship personal attributes thrive in a fast-moving, stimulating, and collaborative team environment care that it’s done right high standard for aesthetics proactive about solving problems and suggesting solutions always thinking about how to increase efficiency and improve processes  opener is an equal opportunity employer. opener does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law. all employment is decided on the basis of qualifications, merit, and business need.",1,182
"distribution engineer leidos south san francisco, ca 94080  description job description: leidos is trusted and future-focused solutions provider. utilities consistently come to our power delivery services for reliable power expertise, as reflected through our work with more than 50 investor-owned utilities and more than 160 municipals/cooperatives across the country as well as a growing number of local utility providers and private developers. our project portfolio includes large energy projects for electric utilities, power generation owners, and industrial clients. in addition, leidos works with an established group of industry-leading construction partners delivering meaningful energy delivery solutions. our recognition as an industry leader is confirmed by the latest national rankings by engineering news-record (enr) ranking leidos within: the top 10 t&d firms, top 10 program management firms, and top 20 power firms. currently, we have an opportunity for distribution engineer for electric utility design engineering. hiring locations include: sacramento & san francisco ca. position the successful candidate must have experience in developing the work packages for oh, ug, urd, make ready and street light projects, using customer gis and wms systems such as ge smallworld, bentley expert designer and maximo. the candidate will be comfortable in both a field and office setting, and will trained in customer engineering and construction standards. successful candidates will have experience structural analysis, guying calcs, cable pulling calcs, coordination of protective devices, calculations of electric demand and fault currents. candidates will gain experience in coordination of conflicting utilities, and other field engineering design requirements, the assessment and development of design big packages for complex cable/conduit projects in dense urban environments, work permit development, easements and row applications, and the design of mainline vault medium voltage switchgear, network system design and distribution system protection and coordination. background must haves bachelor’s science engineering degree (ee preferred) is required and 2-4 years of prior relevant experience or masters with less than 2+ years: relevant experience is either working directly with an electric utility or an electric utility consulting company, performing design engineering (eit/fe credentials or pe license is preferred) experience with voltage conversion projects, conductor replacements and oh to ug conversions, back lot to front lot conversion projects candidate must provide their own reliable transportation experience with ca go95 (local customer/job related travel is anticipated and will be reimbursed at irs approved rates) nice to haves experience providing estimated costs, development of a bom, calculating the ciac experience with design tools such as pole foreman, socket, spida-calc experience using microstation-performing electrical distribution design experience with design standards professional attributes strong communication skills, written and interpersonal communications skills and supporting of customer advocacy collaborative and inclusive of individuals of diverse backgrounds and geographic locations positive attitude ability to work with limited supervision professional dress and demeanor typical day 10%-30% working with client in office or field visit 60%-80% engineering and development of design pkgs for customer 10% admin/planning/customer followup external referral bonus: eligible potential for telework: yes clearance level required: none travel: yes, 25% of the time scheduled weekly hours: 40 shift: day requisition category: professional job family: distribution design engineering leidos is a fortune 500® information technology, engineering, and science solutions and services leader working to solve the world's toughest challenges in the defense, intelligence, homeland security, civil, and health markets. the company's 33,000 employees support vital missions for government and commercial customers. headquartered in reston, virginia, leidos reported annual revenues of approximately $10.19 billion for the fiscal year ended december 28, 2018. for more information, visit www. leidos. com. pay and benefits are fundamental to any career decision. that's why we craft compensation packages that reflect the importance of the work we do for our customers. employment benefits include competitive compensation, health and wellness programs, income protection, paid leave and retirement. more details are available here. leidos will never ask you to provide payment-related information at any part of the employment application process. and leidos will communicate with you only through emails that are sent from a leidos. com email address. if you receive an email purporting to be from leidos that asks for payment-related information or any other personal information, please report the email to spam. leidos@leidos. com. all qualified applicants will receive consideration for employment without regard to sex, race, ethnicity, age, national origin, citizenship, religion, physical or mental disability, medical condition, genetic information, pregnancy, family structure, marital status, ancestry, domestic partner status, sexual orientation, gender identity or expression, veteran or military status, or any other basis prohibited by law. leidos will also consider for employment qualified applicants with criminal histories consistent with relevant laws.",0,183
