Description,Rating,SortKey
"rf design engineer or consultant lewiz communications san jose, ca 95157  bsee or msee main responsibility is to design and qualify analog/rf circuits for transmit/receive over challenging conditions. innovate and tune your design(s) for low power consumption, small board space requirements. 5 or more years experience with rf/analog designs, simulation. knowledgeable of antenna requirements is desirable. team player and highly motivated to work in a fast-paced start-up environment.",1,364
"design engineer solli engineering boston, ma  job description: solli engineering is seeking a design engineer with zero to three years’ experience in civil engineering to join our growing team in boston, ma. a successful candidate will have the opportunity to be responsible for planning, design, permitting, preparation of specifications, septic design, stormwater calculations, and technical reports for a variety of land development projects. engineers will be able to see projects from initial concept through completion. housing and relocation assistance are not provided. requirements: bachelor’s degree in civil engineering; excellent communication skills, written and verbal; must demonstrate a desire to learn; strong attention to detail with excellent analytical and judgment capabilities; ability to effectively work independently and in a team environment; working knowledge of autocad or civil 3d, and microsoft office suite applications; reliable transportation to access job sites and a valid driver’s license in good standing; ability to work overtime and the occasional weekend; engineer in training certification preferred.  solli engineering is a land development consulting firm providing site/civil, traffic and transportation engineering and surveying services to private clients. cross-training between disciplines is encouraged. projects range from residential, retail, commercial, industrial and mining. solli engineering has tremendous growth opportunities, and is looking for a valuable team member to help us continue to excel in the industry. solli engineering is an equal opportunity employer",-1,365
"chief engineer – new glenn 2nd stage and payload accommodations blue origin kent, wa 98032  description: as part of a passionate and accomplished team, you will be the independent technical design authority for the 2nd stage of the new glenn launch vehicle element (gs2) ensuring overall technical compliance across the development and operational lifecycle. the position requires strong engineering leadership and collaboration within and across all blue origin business units, sites, and partners as we seek optimal solutions that support a variety of customers. in a fast-paced and often uncertain environment, you will contribute to innovative solutions, while demonstrating personal leadership, technical judgement and competence, and a passion for the highest technical standards. this position will directly impact the history of space exploration and will require your dedicated commitment and attention towards safe and reliable spaceflight. responsibilities: act as the independent technical authority for the gs2 element, balancing risks, budget, and schedule with the gs2 program manager and product owners. identify gaps between the design/operations/facility solutions and requirements and advise project teams on solutions across the life-cycle. assess and disposition aggregate technical risk across a product / program. assess and approve technical completion and compliance at major program and element technical reviews. provide engineering leadership and mentoring to coordinate design, analysis, and systems engineering processes throughout development, verification, delivery and operation. provide independent review of corrective actions for major failures at the program/product level and work with functional managers in addressing systemic issues. facilitate technical trades and advise teams on solutions for flight and ground architectures. collaborate with program and company leadership to define and assess technology road map alignment with program and product needs and industry developments. assess and enforce engineering process health and compliance with standards and best practices for product / program. represent the company and project with key customers and stakeholders. facilitate close integration across facility, operations, and flight vehicle teams. guide cross-site, cross-element, cross-functional teams to solve complex problems. qualifications: b. s. in an engineering-related field, with 15+ years of design, development or analysis experience. experience in full life-cycle development of aerospace systems, including many aspects of system design, analysis, and test, requirement and verification definition, software implementation and verification, system integration, qualification, operations and commissioning. experience ranging across structures, cryogenic propulsion systems, fluid systems, hydraulic systems and avionics. experience designing, deploying and supporting one or more complete flight systems or systems of similar complexity. experience managing project requirements, priorities, scope, and reporting. experience executing effective risk management practices. highly organized team player with excellent technical written and verbal communication skills. demonstrated track record of resourcefulness, strong technical judgement and bias for action from their previous assignments. demonstrated ability to build cohesive and effective teams and moderate conflicts with teams. experience with development in mission and safety-critical environments. leadership experience in an aerospace r&d environment. ability to travel, in support of increasing tempos of production, testing, and operations must be a u. s. citizen or national, u. s. permanent resident (current green card holder), or lawfully admitted into the u. s. as a refugee or granted asylum. blue origin offers a phenomenal work environment and awesome culture with competitive compensation, benefits, 401k, and relocation.   blue origin is an equal opportunity employer . in addition to eeo being the law, it is a policy that is fully consistent with blue's principles. all qualified applicants will receive consideration for employment without regard to status as a protected veteran or a qualified individual with a disability, or other protected status such as race, religion, color, national origin, sex, sexual orientation, gender identity, genetic information, pregnancy or age. blue origin prohibits any form of workplace harassment.",1,366
"hardware engineer super micro computer, inc. san jose, ca 95131  job req id: 6298 about supermicro: supermicro® is a top tier provider of advanced server, storage, and networking solutions for data center, cloud computing, enterprise it, hadoop/ big data, hyperscale, hpc and iot/embedded customers worldwide. we are the #5 fastest growing company among the silicon valley top 50 technology firms. our unprecedented global expansion has provided us with the opportunity to offer a large number of new positions to the technology community. we seek talented, passionate, and committed engineers, technologists, and business leaders to join us. job summary: we have an immediate need for a hardware engineer to join our talented hardware design engineering team. hardware engineer will be involved in debugging, testing on server board products, help solve technical issues and run dvt products. as your career progresses, you will have the opportunity to work closely with validation engineers, and other hardware design engineers. we are looking for a self-starter, motivated and talented engineer who have a passion for hardware design and engineering. so we expect you to amaze us with your ample knowledge of servers.  essential duties and responsibilities:  responsible for schematics capture, bom generation and debugging, testing on backplane products/add-on card/server board  responsible to run dvt on products by using scopes and testing equipment  collaborate with validation engineers and labs to discover and solve any quality related issues of design in early stage  create fluent technical documentation including product specifications, layout instructions, test procedures, etc.  transfer products to manufacture with clear documentation, and help technical support to solve problems qualifications:  bsee with 3+ years or msee with 2+ years of hands-on experience preferred  knowledge of pcb design, high-speed signal design experience is a plus  familiar with oscilloscope and other lab equipment  strong problem solving capability  strong communication, written, and oral skills  self-motivated team player with ability to work in a fast-paced environment  familiar with various os, matlab and program language including c, verilog, etc.  physical requirements:  the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job:   able to sit for long periods of time.  able to input data into a computer and work with a computer screen for long periods of time.  occasional bending and standing.  standing, walking, sitting, talking/listening, crouching or crawling, reaching with hands and arms.  lift, carry, push and pull up to 15 pounds. work environment:  the work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job:   primarily works indoors in an office setting with controlled climate conditions  may be susceptible to outdoor weather conditions (i. e., cold, heat, rain, and/or wind)",-1,367
"stationary engineer, water treatment plant city & county of san francisco san francisco, ca $109,616 a year introduction the eligible list established from the examination will be used to fill vacancies in this class citywide. applicants are encouraged to apply as soon as possible as this announcement may close anytime but no sooner than 5:00 p. m. on may 1, 2020.  who are we? san francisco public utilities commission (sfpuc) headquartered in san francisco, we have 2,300 employees working in seven counties with a combined annual operating budget of over $900 million.  our mission: to provide our customers with high quality, efficient, and reliable water, power, and wastewater services in a manner that values environmental and community interests and sustains the resources entrusted to our care.  our vision: we are an innovative utility leader, recognized for excellent results in service, safety, stewardship, and inclusiveness.  we are an award-winning and industry-leading utilities organization committed to our customers, community interests, and the environment. to learn more about our organization, please visit our website at www. sfwater. org we are proud of our infrastructure and programs, but most importantly, we value our highly qualified and dedicated workforce which ensures that this vision becomes a reality. as you explore career opportunities with us, download our career guide and learn about what you can expect during the hiring process. position description  under general supervision and during a shift, the stationary engineer, water treatment plant operates, maintains and repairs a wide variety of complex machinery and equipment in a water treatment plant and/or pumping station or related facility.  work may include physical effort in climbing ladders (up to 16 foot) to inspect projects; confined space entry, including tight crawl spaces and working in remote areas, and use a respirator. works in an industrial, physically restrictive, and hazardous environment. must be able to audit alarm screens and identify four levels of audible alarms; must be able to identify leaks by smell. may be required to work weekends, shifts and overtime. essential functions:  operates a water treatment and distributions facility in a safe and efficient manner without direct supervision; carries out and explains established plant operations, methods and procedures; operates and maintains a wide variety of chemical feed equipment, pumping, heating, ventilating, air conditioning, refrigeration and process machinery and equipment in a large, complex facility to ensure the safe and efficient functioning of the facility and equipment; operates supervisory control and data acquisition (scada) and/or computerized building management systems. repairs automatic and manually controlled water treatment and distribution and equipment including pumps, motors, chemical feeders and filters; may also be responsible for operating a water treatment and distribution facility in a safe and efficient manner without direct supervision. inspects and tests machinery and equipment including fire prevention equipment for safe, efficient and proper operation by visual and audio inspection during walk-through and by monitoring machinery as needed during an assigned shift. makes entries and keeps records on shift operation by taking and entering meter and gauge readings, water and laboratory analysis readings and temperatures accurately in writing on operating log sheets to ensure a file of preventive maintenance and equipment history; also updates records accordingly. receives, records, and stores large amounts of treatment chemicals and may handle hazardous materials and waste such as, ozone, fluoride, caustic soda and chlorine in confined or enclosed areas, and must be capable of safely and properly handling chemical spills; may include handling and treatment of hazardous materials and waste. performs control tests on water samples to determine chlorine, ammonia, and fluoride residual, ph, alkalinity, turbidity, color, saturation index and flocculation factors; under supervision, also conducts water analysis and regulates treatment chemical dosages to maintain water quality in a water treatment plant, water distribution system, or other large complex facility. communicates verbally and in writing with supervisor(s), craft, and support personnel. may be responsible for, id batches, keys, 2-way radios and security (in the absence of security personnel), in order to ensure the security of plant and buildings and grounds, including public safety. class 7341 stationary engineer, water treatment plant performs other related duties as required.  equal employment opportunity: the city and county of san francisco encourages women, minorities and persons with disabilities to apply. applicants will be considered regardless of their sex, race, age, religion, color, national origin, ancestry, physical disability, mental disability, medical condition (associated with cancer, a history of cancer, or genetic characteristics), hiv/aids status, genetic information, marital status, sexual orientation, gender, gender identity, gender expression, military and veteran status, or other protected category under the law.  minimum qualifications these minimum qualifications establish the education, training, experience, special skills and/or license(s) which are required for employment in the classification. please note, additional qualifications (i. e., special conditions) may apply to a particular position and will be stated on the exam/job announcement.  if you are interested in a job like this, we are looking for people that have the following:  1. completion of a state or federally recognized four-year stationary engineer apprenticeship program (applicants who are within 12 months of completing their apprenticeship program will be admitted to the examination and will be placed under “general waiver” until a full experience requirement is met”); and  2. possession of a current valid grade ii water treatment operator certificate issued by the state of california and possession of a current valid california driver license.  substitution:  any of the following may substitute for the required education: four (4) years journey-level operator and/or stationary engineer experience in the maintenance, repair and operation of a variety of mechanical and electrical pumping and related plant machinery of a water or wastewater treatment plant. four (4) years journey-level experience as a marine engineer performing duties in the areas of maintenance, repair and operation of a variety of mechanical and electrical pumping and related machinery. graduation from a recognized four-year maritime academy with a degree in engineering or technology.  special condition: positions at the city distribution division require possession of a grade ii water distribution operator certificate. please note that possession of certification and/or special conditions associated with the position to be filled may differ from the standard minimum qualifications associated with this classification.  notes:  a. positions located at the water supply and treatment division will require incumbents to obtain and successfully maintain a grade iii water treatment operator certificate within 18 months from the date of hire.   b. positions located at the city distribution division will require incumbents to obtain and successfully maintain a grade iii water distribution operator certificate issued by the state of california within 18 months from the date of hire.   c. upon appointment to class 7341, employees may be required to take a state mandated respirator medical examination (scba), renewed annually.   d. employees may be required to pass cpr training annually and first aid training tri-annually. applicants must meet the minimum qualification requirement by the final filing date unless otherwise noted.  verification:  applicants may be required to submit verification of qualifying education and experience at any point during the recruitment and selection process.  note: falsifying one’s education, training, or work experience or attempted deception on the application may result in disqualification for this and future job opportunities with the city and county of san francisco.  if education verification is required, information on how to verify education requirements, including verifying foreign education credits or degree equivalency, can be found at http://sfdhr. org/index. aspx?page=456. verification of required work experience typically must be on the employer’s letterhead, and must include the applicant’s name, job title, description of job duties, dates of employment, hours per week, and signature of the employer, supervisor, or appropriate representative. employees of the city and county of san francisco may submit performance evaluations showing duties performed to verify qualifying city experience. city employees will receive credit for the duties of the class to which appointed. credit for experience obtained outside of the employee's class will be allowed only if recorded in accordance with the provisions of civil service commission rules. ccsf employees will not receive credit for experience obtained outside of their classification unless recorded in accordance with the provisions of the civil service rule 110.9.1/111a.11.2. experience claimed in self-employment will only be accepted if supported by documents verifying income, earnings, business license and experience comparable to minimum qualifications above. copies of income tax papers or other documents listing occupation and total earnings must be submitted.  verification of required valid licensure/certification typically must be a photocopy of the license/certificate including the name of the issuing agency as well as the name of the license/certificate holder, license/certificate number, and expiration date. how to apply applications for city and county of san francisco jobs are only accepted through an online process. visit www. jobaps. com/sf to register an account (if you have not already done so) and begin the application process.  select the desired job announcement  select “apply” and read and acknowledge the information  select either “i am a new user” if you have not previously registered, or “i have registered previously”  follow instructions on the screen need help completing the application? computers are available for the public from 8:00 a. m. to 5:00 p. m., monday through friday, to file online applications in the lobby of the dept. of human resources at 1 south van ness avenue, 4th floor, san francisco.  we communicate by email you may be contacted by email about this announcement and, therefore, it is your responsibility to ensure that your registered email address is accurate and kept up-to-date. also, you must ensure that email from ccsf is not blocked on your computer by a spam filter. to prevent blocking, you should set up your email to accept ccsf mail from the following addresses: @sfgov. org, @sfdpw. org, @sfport. com, @flysfo. com, @sfwater. org, @sfdph. org, @asianart. org, @sfmta. com, @sfpl. org, @dcyf. org, @first5sf. org, @famsf. org, @ccsf. edu. you will receive a confirmation email that your online application has been received in response to every announcement for which you apply. you should retain the confirmation email for your records. failure to receive the email means that the online application was not submitted or received.  word of advice all work experience, education, training and other information substantiating how you meet the minimum qualifications must be included on your application by the filing deadline. information submitted after the filing deadline will not be considered in determining whether you meet the minimum qualifications.  applications completed improperly may be cause for ineligibility, disqualification or may lead to lower scores.  have questions about the application process? if you have any questions regarding this recruitment or application process, please contact the exam analyst, ana valdes, by telephone at 415-554-1664, or by email at aborjavaldes@sfwater. org",1,368
"process engineer golden altos corporation milpitas, ca 95035  summary of position work closely with production, engineering, quality and customer service. this involves designing of new production tools with engineering, training of operators on new processes and tooling use. proper documentation of new processes. and timely delivery of products to customers by eliminating process issues with production. required experience must possess knowledge of military specifications used in the manufacturing of semiconductor components such as mil-std-202, mil-std-750, mil-std-883, mil-prf-38535 and other related specifications. hands on clean room assembly experience from wafer saw to package seal; hands on non-clean room assembly experience such as mark, trim, solder, fine and gross leak. ability to identify assembly process rejects and root causes. this may involve, failure analysis using both internal sources and outside services such as x-ray, sem, ftir and others. data analysis, spc, fmea and other industry standard methods. ability to work with customers on technical issues and give advice. issues may involve the development of new processes for hybrid assembly, package selection and layout based proposed bonding diagram, materials used for assembly such as die attach adhesive, wire size and composition, seal process based on device sensitivity and marking process based on device application. proficient in microsoft office and autocad for generating bonding diagram, reports, and analysis ability to work with vendors/suppliers to meet the specific requirements of the customer’s specification. understanding of vendors design rules and ability to relate this information to the customer when designing new packages. 5 years minimum as a process engineer or applicable experience. required education: bs/ms degree in engineering or technical field this position is open to u. s. citizens by birth or naturalization and u. s. nationals. qualified candidates must fill out the golden altos employment application form and send/submit with their resume to kissy pascual  email to kpascual@goldenaltos. com, or fax (408) 956-1212 — attention: human resources",-1,369
"mechanical engineer - factory automation opener palo alto, ca  we are a fast-growing company with a single lofty goal: to bring personal aviation to the general public. innovating at the leading edge of electric aviation technology, we have developed blackfly, the world’s first ultralight all-electric fixed-wing vtol personal aircraft. join us in ushering in a new age of aviation. role responsibilities design, tailor and fabricate cnc machines to make parts from composites, aluminum, wood etc. part sizes vary from the size of the coin to the size of a car and must be within tolerances design machining and assembly fixtures to improve station times and accuracy design of machines to automate manufacturing and assembly processes electromechanical design of process control devices to control heat in composites curing aide with mechanical design and manufacturing design, flight testing tasks as required minimum qualifications undergraduate or graduate degree in mechanical or mechatronics engineering or similar understanding of part fixturing, degrees of freedom, tolerance stackups proficient with solid-modeling cad software demonstrated hands-on design and fabrication experience through student teams, co-op, and/or personal projects demonstrated interest in making processes more efficient demonstrated interest in robotics, automation, aviation or aerospace optional qualifications experience with cnc machines and g code experience with plcs, microcontrollers, pneumatics, hydraulics, actuators, data acquisition understanding of how information technology fits into modern engineering design and manufacturing through plm, mes, quality records etc. experience catia v5 cad suite, solid modelling and surface modelling experience with python, matlab, labview, plc programming a plus personal attributes looking for an exciting career with large positive impact strong work ethic and focus on timely project completion good problem solving and debugging skills finds self-actualization in good engineering design, implementation and pushing the envelop  opener is an equal opportunity employer. opener does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, non-disqualifying physical or mental disability, national origin, veteran status or any other basis covered by appropriate law. all employment is decided on the basis of qualifications, merit, and business need.",1,370
"manufacturing engineer abelconn electronics new hope, mn 55428  abelconn electronics is now a celestica company and we are excited for our future. we are growing and will be moving into a brand new facility located in maple grove later this year. abelconn is a manufacturer of high reliability electronic assemblies and custom interconnect systems to include surface mount and through-hole assemblies, connectors, leds, flex circuits, cables and chassis. our products are an integral part of many aerospace, avionics, military and technology driven, mission-critical, and performance-critical applications and market. built upon the foundation of its dedicated and talented workforce; abelconn's top priority is to hire the best and offer maximum opportunities to thrive professionally. we want you to succeed because when our people succeed, our company succeeds. abelconn is currently seeking a manufacturing engineer to define, develop, implement and validate manufacturing processes, tooling and equipment needed to support current and new products and cost reduction opportunities with the goal to deliver high quality products to our customers on time and to targeted costs. defines and develops new processes, tooling, and equipment needed to support development activities and major cost reduction opportunities in a manner in which the projects are completed on time, capable of producing parts to customer specifications and to targeted costs. participates in pre-production or pre-release reviews on all new jobs to support process development for production. ensure that new and existing processes are safe, ergonomically friendly, and meet all state, federal, and environmental laws. work areas are clean and well organized. defines and provides accurate and user-friendly process documentation including routers, work instructions, control plans, fmea’s, dfx studies and data records. responsible for trouble shooting and minor preventative maintenance on equipment in department supported. defines and develops process improvements focused on improving quality and reducing cost. provides day to day support to production to meet their quality, on-time delivery, and cost goals, taking prompt action to resolve problems. mentor and trains personnel in the use of tools, work techniques, and skills required in accomplishing their work assignments in order to meet all applicable quality standards, specs, and quoted objectives. keeps production supervisor and engineering supervisor informed of progress in assigned areas, and reports any unique problems with recommendations as to their solutions. keep abreast of the latest in technology regarding manufacturing techniques in the industry, and makes recommendations to implement at abelconn where feasible. supports the activities required to implement and maintain the company’s strategic objectives along with continuous improvement activities or cost reduction activities. provide technical leadership of diverse engineering disciplines, project planning, and provide technical solutions to customer requirements including, but not limited to, itar/ear/ear99 classifications, communication for customer configurations, and ultimate program execution following contract award ensuring 100% compliance with the departments of state and commerce. will also participate in ongoing team meetings to identify requirements, specifications, export classifications, timelines and customer expectations. effectively communicates with other departments, supervisors and managers, including participation in and / or facilitation of meetings. responsible for input regarding yearly budgets for equipment, and maintaining costsabelconn electronics is iso 9001-2008, as 9100 registered, nadcap accredited, nasa-std-8739 supplier and all job duties are to be performed per the appropriate documented instructions. requirements include a bachelor degree in an engineering field plus a minimum of 5 years related manufacturing engineering experience. experience with conformal coating, chassis assembly, bond/seal/encapsulation, hardware applications, fixture design, apqp, experimental outlines, equipment/material evaluations (iq, oq, pq) and other various through-hole arbor techniques is required. experience in programming and operation of aoi, asymtek, laser, flex circuits and hand soldering are preferred. experience in a low volume, high mix contract manufacturing industry as well as knowledge of military, aerospace and commercial specification and six-sigma/lean manufacturing are preferred. high aptitude for ms office and database applications required. demonstrated proficiency for oral and written communication. this person must be results oriented and have good communication skills. will be required to pass j-std, ipc-a-610, and ipc-620 certification. visual exams are required pre-hire and biennial to confirm visual acuity of 20/20 with or without glasses along with passing a standard color vision exam. abelconn is a us itar facility all employees must be us citizens or permanent legal residents. abelconn is an equal opportunity employer and gives consideration for employment to qualified applicants without regard to race, color, religion, sex, national origin, age, disability or protected veteran status. eoe/d/m/f/veteran friendly employer. job type: full-timebenefits:401(k)401(k) matchingdental insurancedisability insuranceemployee assistance programflexible spending accounthealth insurancelife insurancepaid time offreferral programtuition reimbursementvision insuranceschedule:weekendsexperience:manufacturing engineering: 5 years (required)education:bachelor's (required)location:new hope, mn 55428 (required)work authorization:united states (required)company's website:www. atrenne. comwork remotely:no",-1,371
"lead process engineer jabil circuit chaska, mn  at jabil, we empower the brands who empower the world – it’s our reason for being and the guiding force that’s driving us to become the most technologically advanced manufacturing solutions provider on the planet. whether we’re serving one of the world’s biggest and best known brands or the coolest tech startups, our resolve never wavers. we share common desires with these brands: to make the world a better, safer and cleaner place. summary the lead process engineer is a site technology leader of jabil’s manufacturing processes and systems, which is designed to deliver superior performance and operational efficiency. the lead process engineer supports operation’s business development effort with current and potential customers, and development / implementation of both site a global engineering strategies. responsible for the establishment of optional manufacturing methods and processes for the organization’s production lines. lead and motivate a group of engineers and technicians whose primary responsibility is to define and implement complete manufacturing processes. provides ongoing review of the effective utilization of equipment, production methods, equipment layout, personnel, and material flow. provide exceptional support to customers, team members, and shareholders. essential duties and responsibilities include the following. other duties may be assigned. technical management responsibilities drive continuous improvement through trend reporting analysis and metrics management. assess the adequacy of data gathering methods utilized by the workcell(s). assure that procedures and work instructions are efficient and not redundant. verify reconfiguration requirements and monitor line moves. lead equipment evaluations. assure measurement criteria meet all jabil site requirements. explore and monitor new processes and procedures to support customer’s expanding requirements on cutting edge technology and product densification. assist project and design engineers with design for manufacturability issues. assure that procedures and work instructions are efficient and not redundant. establish new measurement systems if/where possible. offer new ideas and suggestions for improvement. identify and implement new practices and processes that are “best in field.” drive the concept of an ie being an “integration engineer” that ensures everything works smoothly to guarantee efficient and high quality processes that translate into high customer satisfaction and revenues for jabil. demonstrate a commitment to customer service; anticipate, meet, and exceed expectations by solving problems quickly and effectively; making customer issues a priority. looking for a “get down in the trenches” attitude to help during production and troubleshoot / train the team. lead by example; “walk the talk.” establish new measurement systems if/where possible. exchange knowledge and information with other jabil facilities to ensure best practices are shared throughout the jabil organization. ensure 100% adherence to all company policies and procedures (i. e. health and safety, quality). ensure all sensitive and confidential information is handled appropriately. drive lean manufacturing in a consistent, structured manner throughout the campus. adhere to all safety and health rules and regulations associated with this position and as directed by supervisor. comply and follow all procedures within the company security policy. leadership and management responsibilities recruitment and retention: initially recruit, interview, and hire operations staff (operators and technicians)  will eventually recruit, interview, and hire industrial engineers, process, manufacturing and project engineers. communicate criteria to recruiters for open position candidates. monitor team member turnover; identify key factors that can be improved; make improvements. employee and team development: identify individual and team strengths and development needs on an ongoing basis. create and/or validate training curriculum in area of responsibility. coach and mentor industrial engineering staff to deliver excellence to every internal and external customer. create and manage succession plans for industrial & manufacturing engineering function. performance management: establish clear measurable goals and objectives by which to determine individual and team results (i. e. operational metrics, results against project timelines, training documentation, attendance records, knowledge of operational roles and responsibilities, personal development goals). express pride in staff and encourage them to feel good about their accomplishments. perform team member evaluations professionally and on time. drive individuals and the team to continuously improve in key operational metrics and the achievement of the organizational goals. coordinate activities of large teams and keep them focused in times of crises. ensure recognition and rewards are managed fairly and consistently in area of responsibility. communication provide communication forum for the exchange of ideas and information with the department. organize verbal and written ideas clearly and use an appropriate business style. ask questions; encourage input from team members assess communication style of individual team members and adapt own communication style accordingly. functional management responsibilities business strategy and direction: · know and understand corporate, campus and global pe, ie, & me tactical and strategic direction. define, develop and implement a process engineering & industrial engineering strategy which contributes to the campus strategic directions. develop an understanding of the workcell business strategy as it pertains to industrial & process engineering. provide regular updates to bum, wcm, and operations manager on the execution of the strategy. manage technical support globally to sustain corporate intranet site worldwide growth strategy as needed. cost management: identify creative ways to reduce cost by streamlining processes and systems (i. e. modification of responsibilities or consolidation of tasks, elimination of non-value-added processes, or complete re-engineering of processes and systems). utilize tools to monitor departmental cost and cost trends, striving continuously to improve value. provide feedback to peers (bums, wcms, functional managers (fms) on cost and cost trends. forecast development and accuracy: prepare timely forecasts for the department. compare forward forecast results to historical actual results for trend assessment and analysis. anticipate future headcount requirements based on open bays and projected business. minimum requirements extensive knowledge of manufacturing / industrial engineering philosophies and processes. proven track record in communication, leadership, business analysis, process development, administration, and change management. bachelor’s degree preferred with 3-5 years of related experience in the plastics manufacturing industry; 2-3 years of supervisory experience or equivalent combination of education and experience. jabil, including its subsidiaries, is an equal opportunity employer and considers qualified applicants for employment without regard to race, color, religion, national origin, sex, sexual orientation, gender identify, age, disability, genetic information, veteran status, or any other characteristic protected by law.",1,372
"aerodynamics engineer natilus richmond, ca  engineering - richmond, ca natilus is seeking an aerodynamicist to join the engineering team. the aerodynamicist will design, build, and test prototype experimental aircraft in a fast-paced research and development environment, and with significant vertical responsibility. the work will span preliminary design, part and assembly design, system design, manufacturing support, and flight test engineering support. typically, this work includes design of a bwb aircraft with full aerodynamic analysis of the vehicle as a whole, including control surfaces, thrust lines, trim, stability and control. full scale cfd analysis and wind tunnel testing will also be required. natilus is building a large 18,000lb unmanned aerial vehicle powered by twin turbo props. it is a blended wing body with the sole purpose of carrying cargo. it will be the first of its kind and the first bwb put into production.  required qualifications:expert knowledge of fluid dynamicsexperience with at least one viscous cfd code ( overflow, fun3d, or cfd++ )ability to use cfd code for grid generation, execution, post processing and analysis of resultswind tunnel experiencestrong problem solving, organizational, and communication skillsa minimum of three years or directly related work experiencebachelor of science in aerospace or mechanical engineering additional requirements:must be willing to travel to the wind tunnel when she calls natilus inc hires solely based on qualifications, merit and competence. natilus inc is an equal opportunity employer. natilus inc does not hire on the basis of race, color, religion, gender, national origin/ ethnicity, veteran status, disability status, age, sexual orientation, marital status, mental or physical disability or any other legally protected status.  website: www. natilus. aero send resume to: careers@natilus. co",-1,373
"field service engineer boston water and sewer commission boston, ma 02119  residency requirement: employees must be boston residents on their date of hire and for the duration of their employment subject to bwsc policies and collective bargaining agreements. overview: position purpose: performs various professional and technical engineering work for the operations division. responsible for maintaining and improving upon the efficiency and effectiveness of all areas under his/her direction and control.  responsibilities: essential functions: (the essential functions or duties listed below are intended only as illustrations of the various types of work that may be performed. the omission of specific statements of duties does not exclude them from the position if the work is similar, related or a logical assignment to the position.)  prepares technical and professional reports for submission to regulatory authorities and agencies. utilizes and instructs personnel in the use of closed circuit television (cctv) equipment to inspect the condition of sanitary sewer and storm drain infrastructure. prepares condition assessment reports to document the results of field investigations performed and recommended corrective measures. performs office work: updates various databases, writes technical reports, completes work orders, documents and catalogues inspection data. performs and oversees personnel in the installation, calibration, and maintenance of sewer meter and other electronic recording equipment. download sewer meter data and perform analysis and prepare graphics to interpret flow, velocity and level measurements. develop procedures and scope for water distribution leak detection surveys as well as their implementation as performed by bwsc personnel or consultants. oversees personnel conducting sewer dye testing and may perform testing to ensure proper connections to sanitary and storm drain lines. performs diagnostic tests including: rain gauge analysis and maintenance, fire flow testing, smoke testing, measurement and documentation of groundwater well readings, survey level runs, illegal connection investigations, and inflow connection investigations; prepares gis corrections. acts as a hazardous material spill response representative; investigates reports of illegal dumping, oil spills, and other hazardous materials that may enter the bwsc sewer/drain systems and harm the ecosystem that exists in our harbor via the outfalls. collaborates with boston police and fire hazmat and boston environmental strike teams. manages commission contracts for cctv, leak detection and other related professional services. maintains public relations customer service in order to ensure best possible outcome for the customer. performs similar or related work as required, directed or as situation dictates. qualifications:  recommended minimum qualifications: education, training and experience: bachelor’s degree in civil engineering. three to five (3 – 5) years related experience required with some supervisory experience highly preferred. must possess a valid massachusetts driver’s license. knowledge, ability and skill: knowledge: working knowledge of civil engineering and engineering survey and design. working knowledge of drafting. basic knowledge of public works construction. working knowledge of computer applications to engineering. working knowledge of local and state regulations. ability: ability to interpret complex blueprints and drawings. ability to perform complex mathematical equations. ability to write accurate detailed reports, supervise personnel, and conduct water surveys. works in a group setting in a fast-paced work environment. ability to perform technical research, compile comprehensive reports, and properly apply the findings, assesses conditions in a variety of locations and determine proper course of action needed. deals effectively and diplomatically with the public, consultants, officials, department heads and other constituencies. skill: strong interpersonal skills. excellent written and verbal communication skills. proficient computer skills including ms office applications including access, outlook, paint and excel, and specialized software including autocad and hydrocad. skill in operating all listed tools and equipment. physical requirements: the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. the employee is regularly required to sit, talk, and hear; uses hands to finger, handle, feel or operate objects, tools, or controls, and reach with hands and arms as in picking up paper, files, and other common office objects. physical agility required to access all areas of inspection sites. employee may occasionally lift and/or move objects weighing up to 100 pounds. vision and hearing at or correctable to normal ranges. supervision: supervision scope: performs various duties of a routine to complex nature following acceptable standards of quality and performance; requires independent judgment in determining methods of completion and carrying out assignments. supervision received: works under the direct supervision of various managers. supervision given: oversees and instructs various local lodge 100 employees in performance of tasks. oversees commission contractors and consultants. job environment: general office conditions; field work is performed outdoors with loud noise levels and exposure to variable weather conditions/hazards associated with heavy equipment and construction sites. the workload is subject to seasonal and weather-related fluctuations; responds to emergencies. when in the field may be required to wear safety hat, vest and shoes. operates telephone, computer, hand power tools, survey equipment and standard office machines. makes frequent contact with municipal, state and federal representatives; city officials, businesses, property owners, engineering consultants, department heads, the public, and other city employees. contacts are in person, by phone, email, group meetings, and hearings. has access to department-related confidential and/or sensitive information. errors could result in delay or loss of services, personal injury to self and/or others, damage to building and equipment, and cause significant monetary loss and/or legal repercussions. affirmative action/equal employment opportunity employer",1,374
