Description,Rating,SortKey
"systems engineer ii epsilon systems inc aurora, co 80011  epsilon systems c5i (https://www. epsilonsystems. com/c5i), focusing on software development and systems engineering for complex command, control, intelligence and combat systems, is seeking a systems engineer with 2-6 years of experience for work in aurora, co. on this team, you will develop a next generation, cutting-edge, extensible framework for mission management, command & telemetry, and flight dynamics systems. if you have a passion for excellence in engineering and enjoy working on challenging projects in a fast-paced, team-oriented environment – read on! duties and responsibilities: provide technical oversight, direction and clarification of requirements to software, hardware, and test teams. perform system engineering analyses including trade studies, use case development, requirements definition and derivation, capabilities analysis, functional analysis, product definition, interface definition, and requirement validation and verification. support definition of operations concepts and procedure planning and development, interfacing with personnel from other organizations. attend technical interchange meetings with the team members and other program personnel. provide status updates on assigned scheduled tasks. resolve technical systems engineering and integration issues.  required qualifications: bachelor of science, bs in computer science, aerospace engineering, physics, math or related. master’s degree preferred. two to six (2-6) years of demonstrated systems engineering experience. must have an active ts/sci clearance understanding of systems engineering lifecycle and change management process. proven written and oral communication skills, including presentation skills. experience with microsoft office suite of tools. pursuant to the various government contractual requirements, all applicants must be u. s. citizens.  preferred qualifications: experience in requirements management, risk management, and interface definition/control. experience with software systems integration, verification, or validation. experience developing in an agile, devops/continuous integration environment. knowledge and/or experience with mission management/scheduling/flight dynamics (satellite ground systems, mission management systems, command and telemetry systems, digital signal processing). experience with complex satellite ground systems, particularly previous deployment of developed systems to ground station operations.  ada notations: regular communication (hearing/speaking). noise conditions range from very quiet to very noisy. prolonged use of computer (typing/keyboarding). frequently required to sit for long periods of time, stand, and walk. ability to travel by car, air or other means of transportation, if required.   epsilon systems solutions inc. and its subsidiaries are proud to be equal employment opportunity and affirmative action employers, minority/female/disability/vets.",0,55
"system engineer ii motorola solutions chicago, il  if you are a current motorola solutions employee, please click this link to apply through your workday account. company overview at motorola solutions, we create technologies our customers refer to as their lifeline. our technology platforms in communications, software, video and services help our customers work safely and more efficiently. whether it’s helping firefighters see through smoke, enabling police officers to see around street corners, or reliably keeping the lights on in homes and businesses around the world, our work supports those who put their lives on the line to keep us safe. bring your passion, potential and talents to motorola solutions, and help us usher in a new era in public safety and security.  department overview at motorola solutions, we help people be their best in the moments that matter. we help firefighters see around buildings and police officers see around street corners. our work is very meaningful, impactful, and cutting edge and we invite you to explore it. we are the best!   motorola solutions is a world leader in the field of professional mobile communications systems with an impressive heritage of technological innovations and a global base of installed systems. the group's main business is the implementation of mission critical digital mobile communication systems for government & public safety communications customers.  job description our company has an outstanding track record of success and strives to build long term relationships with our customers. customer satisfaction is given great emphasis and we strive to build a trusted adviser relationship with every customer. the customer team comprises sales, project management, system engineering and system technologist personnel working together in a high performance culture, often with demanding cycle times and high customer expectations because we are working on mission critical communication systems. many of our systems are designed around the apco project 25 communications standard. with the growth of data services some of our customer’s mobile wireless networks are being enhanced with lte infrastructure for applications such as live mobile video transmission supplementing our traditional core voice and narrow-band data networks. the senior system engineer will take responsibility for and oversee all technical aspects of assigned project from preparation phase until system upgrade completion. primary responsibilites upgrade live mission critical radio systems such as network components, management servers, and clients. implement new technologies with attention to detail of procedures as well as proper documentation of enhancements when they are needed. ability to work in a team-oriented, collaborative environment ability to follow procedures for configuring hardware in the lab or at customer locations and also drive documentation updates as needed; ex: windows 10, servers, routers, switches, firewalls, etc. identify and take necessary action to resolve software and hardware issues ability to handle customer concerns over the phone or in person collaborate on workflow and document updates travel is required for project phases, must be willing to travel up to 50%  basic requirements bachelor’s degree in engineering, computer science, cyber security, information systems, networking, or it 1-3 years of relevant work experience  travel requirements 25-50%  relocation provided none  position type new grad  referral payment plan yes   eeo statement motorola solutions is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran's status, or, any other protected characteristic.",1,56
"manufacturing engineer ii climax portable machine tools newberg, or 97132  our mission to help our customers do their work better, faster, safer, and more cost-effectively by bringing the most innovative, highest-quality portable machining, welding, and testing tools right to the job! deliver an outrageously good customer experience - every interaction, everywhere, every time! have fun doing it! our values core competencies for all employees: honesty, integrity & ethical behavior; teamwork; ownership, accountability & results-orientation; customer focus; safety, quality & continuous improvement focus; global perspective; innovative spirit; adaptive & resilient. managerial competencies (in addition to the above): performance management & developing others; strategic vision & change agency; business acumen; organizational excellence job summary the sales, inventory, and operations planning (siop) demand planner position is responsible for all forecasting, inventory, and siop related activities associated for all customers and product families. the siop demand planner creates and maintains forecast models for all climax customers and product families incorporating business intelligence and forecast information gathered from the sales, marketing, and finance teams along with other possible sources (i. e.: nielsen or other syndicated consumer data, demand planning software, erp data). the demand planner is the integration point into the sales and commercial organization. basic forecast modeling and inventory planning is the responsibility of this position. this position leads the dialogue each month with key counterparts in sales and marketing for their respective customers and products in order to develop the sales and inventory positions for incorporation into the weekly siop meetings and then rolled into the monthly executive siop meeting. job summary provides leadership, expertise, and training to transform the organization into an efficient, flexible, customer focused organization that constantly challenges existing methods, processes, and practices. provides manufacturing engineering support for the operations team. focus on process development and improvement, design for manufacturability, design for assembly, liaison to product design teams, drive machine setup time reduction improvements, apply lean and six sigma thinking in a high configurability, low volume environment. essential functions  works with npd groups to launch new products; develops processes, tools, fixtures, training, troubleshooting, and verifications.  work with engineering, manufacturing and assembly staff to resolve dfm and dfa issues. evaluates dfma of conceptual and preliminary designs; defines criteria for best assembly approach; provides conceptual design manufacturing cost estimating.  applies appropriate six sigma and lean methods; leads others toward improvement of efficiency, on-time delivery, cost savings, and other operational goals; establishes and evaluates processes, minimizes nvas, develops best practices, standardizes and documents work; improves on the area kpis.  leads setup reduction initiatives and improves shop efficiencies.  evaluates routings, bill of materials for lead production and minimized cycle time.  interprets geometric dimensions and tolerances.  evaluate part drawings for clarity and completeness of data.  justify internal purchases utilizing roi calculations.  investigate technologies to assist in process improvement.  gathers and analyzes data to assist in detail component routings and assembly and manufacturing capacity planning. analyzes relevant data to assist in supply chain decisions.  advises purchasing staff on internal manufacturing processes, and outsourcing capabilities. assists in vendor selection as required.  troubleshoots and resolves quality and manufacturing problems through consultation with manufacturing, design engineering, and quality assurance staff.  provides ongoing technical support to help resolve process, quality, or equipment issues.  proficiently uses cad to create fixtures and tools, prepare layout drawings, and design models.  supports ecn implementation and drives comprehensive disposition across departmental boundaries.  handles stress in a professional manner, demonstrates the ability to get along with others, demonstrates successful attendance and punctuality, and works overtime / extra hours as required to meet business needs.  other duties as required. education / experience bachelor’s degree in engineering or a related field. master’s degree preferred.  the following experience is strictly required: o bachelor’s degree in manufacturing engineering/technology or other related field from a four year college or university; or 4-7 years related experience and/or training; or equivalent combination of education and experience. o experience in traditional manufacturing/machine shop environment desired with a broad knowledge of various machining processes, tooling, and methods. o demonstrated use of design for manufacturability fundamentals and application of base concepts to improve overall designs is critical. o experience with lean process improvement practices is required.  the following are a big plus: o experience with cnc machine tools and programming is also a plus. o experience with welding processes is a plus. physical demands  the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. while performing the duties of this job the employee is regularly required to talk and hear. the employee is also regularly required to stand, walk, crouch, bend, use hands to finger, handle, or feel and reach with hands and arms. the employee is regularly required to lift up to 50 pounds and occasionally required to lift up to 100 pounds (assistance available), and regularly required to operate and maneuver heavy components with material handling devices. specific vision abilities required by this job include close vision, color vision, peripheral vision, depth perception, and ability to adjust focus. work environment  the work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job.  while performing the duties of this job, the employee is occasionally exposed to moving mechanical parts, fumes or airborne particles, toxic or caustic chemicals, outside weather conditions, risk of electrical shock, and vibration. office and travel have moderate noise levels. machine/product demonstrations and customer visits can have loud noise levels.  to meet customer requirements, the employee may be asked to travel in an airplane and/or vehicle to get to customer work sites. at times, this position walks on or through high elevations, underground and/or confined spaces, around high voltage and in heavy industrial and/or construction work environments such as bridges, dams, mines, power plants, ship yards, etc. the employee must be able to work in hazardous working environments with possible extreme working conditions to complete customer training and/or applications support.  noise levels may be extreme and personal protective equipment (ppe) is provided and usage is driven by customer requirements. other required ppe includes, but is not limited to, steel toe boots, hardhat and safety glasses. customer working environments can be extreme in regards to height, confined space, physical requirements and hazards. equal employment opportunity  we are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law.  we are a vevraa federal contractor.",0,57
"manufacturing engineer ii vigor, llc vancouver, wa 98661  vigor values  vigor expects all employees to enhance the atmosphere in which they work by living the vigor values every day.  truth: we seek the truth, and we speak the truth responsibility: we act on what we know is right evolution: we seek mastery, and adapt to a changing world love: we care about the people we work with, and the world we live in  position summary: the responsibility of the project manufacturing engineer is to identify manufacturing processes (people, equipment, sequence and facility) which lead to improved outcomes in safety, quality, schedule and cost performance. essential functions and major responsibilities:  (this list is not intended to detail all aspects of the assigned work but is representative of the job’s overall responsibilities)   lives the vigor values.  responsible to help create and maintain a positive, inclusive work environment for all team members.  accountable to hold themselves to vigor values and promote vigor’s values within leadership and workforce.  evaluate current procedures, operations sequence, material flow, organizational charts, and project information to baseline current condition. responsible to identify, through manufacturing principles, specific optimization recommendations in personnel, materials and facilities to result in improved performance outcomes  responsible to provide technical guidance in manufacturing engineering to improve overall production outcomes.  coordinate quality control objectives to maximize product reliability, improve safety, manufacturing efficiency, productivity, and minimizing cost.  review production schedules, engineering specifications, work orders or other related information to obtain knowledge of manufacturing methods, procedures and activities.  perform liaison function between engineering, project management, and production operations for improvements and provide input for necessary design changes.  confer with project subcontractor design agents and vigor engineering staff to optimize design for efficiency  have the ability to estimate production cost and schedule impact of design changes  develop manufacturing methods, labor utilization metrics, and cost analysis systems to promote efficient staff and facility utilization.  responsible to identify, estimate and cause to be included in follow on vessel construction work packages specific improvements with a goal of identifying 15% labor savings from vessel 1 to vessel 2.  identify improved sequencing of operations to fabricate parts, assemblies, or modules, to improve outcomes.  develop knowledge of production staff and facility capabilities, and be able to provide analysis into make/buy decision making. extensive travel between seattle and vancouver, wa sites will be required  supervisory responsibility: although there are no direct reports for this position, the candidate shall have the ability to act independently or as part of a team in both office and manufacturing environments. this position will be key member of the production team.  interpersonal contacts: this position maintains a variety of professional relationships and must be able to determine the appropriate level of communication and interaction for various situations and circumstances. the ability to effectively influence decisions through respectful interactions with others both within the organization and outside of the organization is essential in this role.  knowledge, skills and abilities:   good working knowledge of heavy construction work flow in complex epc projects, material flow, and production processes. shipbuilding or marine industry experience preferred.  detailed and in-depth knowledge of statistical methods/mathematical calculations to determine manufacturing processes, project manning requirements, and production standards. must have working knowledge of reading and interpreting production drawings and product models.  must be detail oriented and able to work with extremely tight specifications.  ability to define problems, collect data, establish facts and draw valid conclusions.  able to read, analyze and interpret the most complex documents.  have demonstrated experience using autocad design software. additional experience using ship constructor, solidworks and / or navisworks would be preferred.  substantial working knowledge of common microsoft office applications, including having the ability to produce reports, spreadsheets, data analysis, metrics, and graphing.  capable of clear effective communications, creative problem solving, and working well with others of all levels of authority and technical knowledge.  must be highly organized and have excellent documentation skills.  ability and willingness to work in both an office and industrial environment.  education and/or experience:  ba in an engineering discipline or equivalent required. bachelors of science in marine, mechanical, manufacturing, or industrial engineering preferred. in-depth knowledge of and experience with lean manufacturing principles. six sigma green belt certification is preferred. five (5) years of manufacturing experience required, experience in vessel design and construction preferred. experience and familiarity with cfr, classing society rules, abyc, ieee, and government contracts is preferred.   certificates, licenses and registrations:  employee must be a “u. s. person” as defined code of federal regulations, title 22, section 120.15   physical demands:  work is conducted in a dynamic, fast-paced manufacturing setting with moderate to loud noise levels from production activity. in total 50% normal office environment and 50% of time spent in production areas in yard. he/she must be able to walk to and from job sites. the person must be able to climb inclined stairways and vertical ladders; to enter confined areas and tanks; or review work at heights. the incumbent must be able to frequently bend, squat, crawl, twist and may be required to lift up to 50 pounds. he/she may be required to work more than 8-hour with occasional weekend work. there may be local travel and out-of-town travel (including air travel) up to 20% of the time with notice. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.  work environment: while in production areas will be exposed to all weather conditions, noise, dusts and odors. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.  vigor and its wholly owned subsidiaries provides equal employment opportunities (eeo) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, protected veterans, age, disability or genetics. in addition to federal law requirements, vigor complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. this policy applies to all terms and conditions of employment, including recruiting, hiring, placement, benefits, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training",0,58
"environmental scientist or engineer national older worker career center boston, ma $26,520 a year environmental scientist or engineer  id: sma-110 location: boston program: see   wage/hr: $12.75 hours/week: 40 minimum age: 55  qualifications:  ba/bs degree in chemistry/biology or engineering or minimum of 10 year(s) of experience in chemical related manufacturing, sales or distribution previously completed training in chemical management, environmental, health or safety chemical/biological research or analysis strong writing and organizational skills plus proficiency in data analysis and tracking software experience required with ms word, excel, powerpoint, fax, copying machine, multiple phone lines, scanner digital camera duties:  participates in the implementation of the under the chemical accident prevention activities under section 112 (r) of the clean air act and general duty and the chemical emergency preparedness & prevention under the emergency planning & community right-to-know act (epcra) conducts enforcement inspections under epcra and caa 112 (r) 40% provides enforcement case development support (such as preparing documents on factual matters, preparing drafts of enforcement case developments (e. g. memos, letters) for review and editing by agency staff, research industry standards, collect and summarizes records (such as secretary of state filings) and maintaining inspection files for deliverables. additional duties include data analysis, data entry and enforcement activities tracking. 50% provides technical assistance and outreach for epcra and caa 112 (r) program 10%  other:  overnight travel: 25 days per year air travel anticipated: 1-3 trips per year rental cars: 15 + days per year or as needed health safety training: 40 hours safety and health training + 8 hours annual refresher health and safety considerations: 40 hours safety and health training is a prerequisite for the position. epa provides the 8 hour annual refresher see will participate in on-site inspect of facilities which utilizes toxic & hazardous substance based on which facilities utilizing specific toxic chemicals are inspected, a specific toxic chemical monitoring would be required. required safety gear: safety hard hat, hat glasses with side shields, steel toed boots, chemical resistant gloves and fire resistant coverall",1,59
"project mechanical engineer focal point lights chicago, il 60632  focal point has an immediate opening for a project mechanical engineer! focal point has advanced integrated manufacturing all on one campus in the city of chicago. this encompasses on-site fabrication, paint, and assembly along with regulatory, photometric and engineering labs with 3d printing and rapid prototyping capabilities.  this is an exciting opportunity to be a key part of the focal point engineering team, developing and supporting world-class luminaire designs. this person will work as part of a highly collaborative multi-disciplinary team to bring new or enhanced products to market.  we currently have openings in the teams below and encourage rotational opportunities to leverage all unique skills and talents across multiple areas of the organization.  custom revenue engineering (cre): take ownership of developing unique custom designs that quickly come to life for customer orders. work collaboratively among a very supportive team to rapidly learn all focal point products. this position has a strong focus on product design and innovation, 3d modeling, and prototyping with short lifecycles. in addition, the role will increase overall business acumen by learning how we go to market and exposure to production processes. typical project duration = 1-2 weeks.  architectural systems (new ventures): the ideal candidate will be a motivated and enthusiastic self-starter who will be a key player on a lean development team focused on the growing architectural systems business. team members will work collaboratively on rapid product development and implementation. this team is grounded in principles of learning fast, focusing on the customer, and quickly adapting to deliver on new opportunities. our team leverages strong problem-solving skills and customer interaction to rapidly bring great products to market.  responsibilities: ownership of complete project deliverables, including design drawings, design review action items, supporting documentation, packaging, instruction sheets, effective and timely communication, etc. assemble prototype designs, create installation spaces, and install test luminaires. simultaneously support multiple projects in various phases of development. analyze risks and root out issues early in the design process, using various internal focal point resources, as needed. work with engineering project leaders to develop high-confidence commitments around cost and development time utilize a hands-on approach to product design, working closely with manufacturing competencies: strong communication and organizational skills – ability to forge relationships with others and align on the best decision detail-oriented, with a desire to “roll up your sleeves” to help your team successfully meet project deadlines customer-focused with a strong sense of urgency team player business acumen – the ability to quickly analyze options to formulate the best value plan requirements: 1 - 3 years of professional engineering work experience bachelor’s degree in engineering or industrial design from an accredited program 3d cad software expertise required. solidworks preferred. demonstrated success working in cross-functional teams through projects or organizations focal point is an equal opportunity employer. all candidates will be evaluated on the basis of their qualifications for the job in question. we do not base our employment decision on an employee's or applicant's race, color, religion, age, gender or sex (including pregnancy), national origin, ancestry, marital status, sexual orientation, gender identity, genetic identity, genetic information, disability, veteran/military status or any other basis prohibited by local, state, or federal law.",1,60
"asic verification engineer digital dhara sunnyvale, ca  asic verification engineer sunnyvale, ca full time roles & responsibilities · develop test plan, uvm test bench components such as agents(drivers/monitors), scoreboard, constrained random test cases based on uvm sequences, assertions.· integrate and use standard vips in environment.· develop and close functional coverage, code coverage.· ability to independently execute on test plan, run simulations and debug. required skills and qualification · bachelor degree in electronics/electrical/computer science engineering.· 7+ years of asic verification experience.· experience in uvm/system verilog, vcs simulator, verdi· experience with uvm based test bench, coverage closure.· scripting skills (python, perl)· experience with ethernet (1g/10g/100g) and networking chips verification.· experience with fpga design verification is plus. job type: contractsalary: $140.00 to $150.00 /yearexperience:asic verification : 10 years (required)uvm: 10 years (required)education:bachelor's (required)work remotely:temporarily due to covid-19",0,61
"qa engineer viber san francisco, ca  as a qa engineer at viber, you will be working on building exciting consumer products and directly contributing to a product used by millions of viber users worldwide. the qa team at viber tests innovative features and products at the user level, both manually and with automated tools. you will work with development engineers to understand technical implementations and with the product team to define the desired user experience. you’ll be responsible for understanding the domain and the product in detail, coming up with the test strategy, planning and test cases, all while focusing on delivering the best possible user experience.  with viber’s more than a billion registered users worldwide, you’ll have nearly unlimited opportunities to work with interesting problems: high availability systems, great user experiences and many things in between. we’re a small, focused team and you’ll be a key decision maker in product and technology decisions that delight our users.   responsibilities:  review product and technical documentation to ensure the requirements meet the goal, are unambiguous and verifiable plan and execute test plans, test cases and produce test reports push and strive for resolving issues without compromising quality maintain effective communication between all project members at all testing stages and ensure all information regarding product quality has surfaced verifying tasks by using server logs working with different server tools for testing the server db  requirements:  3+ years of experience in qa field experience in test planning and design (stp, std and str) ability to understand server architecture and complex bugs experience in working in intense multitasking environments experience in smartphone applications testing (ios, android) good understanding of client-server communication deep understanding of qa processes and test methodologies  advantages:  experience with linux systems experience with script writing experience with automation tools / test writing academic degree in engineering, computer science or related field istqb course/certification. experience with networking and security software (av and firewalls) ability to understand client and server logs",1,62
"rtl design engineer apple portland, or 97204  summary posted: may 5, 2020 role number:200149255 at apple, we work every single day to craft products that enrich people’s lives. do you love working on challenges that no one has solved yet? do you like changing the game? we have an opportunity for an ambitious and exceptionally talented rtl design engineer. as a member of our dynamic group, you will have the unique and rewarding opportunity to craft upcoming products that will delight and inspire millions of apple’s customers every single day. specify, design, and help in the verification and lab bring-up of advanced mixed-signal circuits (digital side). key qualifications deep knowledge of mixed signal concepts deep knowledge of rtl design deep knowledge of verilog and systemverilog deep knowledge of front-end tools (verilog simulators, linters, clock-domain crossing checkers) proven knowledge of synthesis, static timing, dft, is a plus proven knowledge of systemverilog assertions, checkers, and other design verification techniques are a plus knowledge of scripting languages. perl and python are plusses strong communication and presentation skills description in this job you will be responsible for specifying and/or micro-architecting digital blocks in advanced mixed-signal circuits. you will be also responsible for rtl coding of blocks specified by you or others. you will participate in the design verification and bring-up of such blocks by writing meaningful assertions, debugging code, and otherwise interacting with the design verification team. you will participate in the lab bring-up of those circuits by potentially writing test scripts, analyzing lab data, proposing experiments, etc. education & experience requires bachelors or masters degree in technical discipline",0,63
"systems engineer special aerospace services centennial, co  systems engineer special aerospace services (sas) is a dynamic and rapidly growing aerospace company headquartered in boulder, colorado. sas is a professional engineering service and agile hardware development firm that is on the leading edge of space and aviation engineering providing support to nasa, department of defense and the increasingly dynamic and varied commercial space providers.  job description sas is looking to add to our team, a highly motivated candidate who is able to operate in a complex team environment and demonstrates an understanding of spacecraft and launch vehicle systems engineering.  the successful candidate selected for this position must have technical compliance and risk assessment experience. excellent oral and written communication skills, technical writing experience, and strong interpersonal skills required.  additional duties include coordination with peers and customers to ensure system requirements flow down and compliance verification. principal responsibilities: bs degree in engineering with 5-10 years of experience demonstrated experience with launch vehicle, missile, or satellite system requirements decomposition; compliance verification, and deriving and maintaining system/subsystem requirements and verification products ability to communicate technical ideas and information in order to develop engineering solutions to solve complex issues should be able to manage system requirements in a requirements management tool such as team center failure investigation, design evaluation, systems integration nasa or dod customer and multi-functional product team interaction experience is desired ability to work multiple technical projects and customer requests in a fast-paced operations environment interpret and analyze specifications and data job experience with nasa programs, space systems, aviation, aerospace, satellite or launch vehicle experience is required active clearance desired applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information.  relocation assistance possible, for the right successful candidate!  applicants must be u. s. citizens. applicants are subject to a background check. drug free workplace. we are an equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status",0,64
"electrical hardware design engineer broetje automation elk grove village, il 60007  broetje automation is the world's leading expert & oem in aircraft manufacturing automation and robotics, working with the top names in the aerospace industry. worldwide locations include germany, usa, france, united kingdom, russia, china, and japan. us locations include buffalo (ny), chicago (il), charleston (sc), savannah (ga), wichita (ks), detroit (mi), mobile (al), and seattle (wa). education & experience: bs in electrical engineering plus 3+ years in industrial automation industry or equivalent experience qualifications experience designing for large automated systems from initial concept through installation and customer buy off strong fundamental understanding of electrical design practices, machine/motion control systems, and electro-mechanical systems electrical panel construction and troubleshooting desirable experience (not required) plc programming experience (siemens step 7) familiarity with eplan for creating electrical drawings job responsibilities provide electrical and controls engineering expertise for the design of new equipment & system introductions creates and maintains boms generate panel layout for new automated systems maintain logs & written records of duties performed compensation/benefits competitive hourly wage plus overtime 401(k) company match 100% paid healthcare coverage of premiums (medical, dental, vision) disability plan & group life insurance program three weeks paid time off (pto) plus ten paid holidays tuition reimbursement program www. broetje-automation. com and www. youtube. com/user/broetjeautomation ouwbztu6ju",1,65
"verification engineer, cpu - new college grad nvidia westford, ma 01886  we are now looking for a verification engineer, cpu- new college grad. nvidia is currently seeking a verification engineer with strong cpu and verification fundamentals to work in nvidia's cpu verification team. nvidia builds cpus that power the coming wave of self-driving cars with high-end socs such as xavier ( https://blogs. nvidia. com/blog/2016/09/28/xavier/ ). xavier has a custom ""denver"" class cpu which provides high-end performance while being aligned with stringent automotive standards such as iso26262. what you’ll be doing: work alongside forward-thinking engineers on nvidia's next generation cpu. you will verify micro-architecture/architecture features at unit level or subsystem or full chip testbenches including fpga/silicon. work with cpu architects & design engineers in crafting verifiable designs. what we need to see: you are completing a bachelors or masters in computer science, electrical engineering, ece or related field. asic or cpu verification experience. a knack for full stack development - from verifying sequences at sw simulator level, to getting the overall end-to-end sequence working on silicon with a full software stack. strong verification fundamentals and the ability to balance working with both sw simulators & silicon. proficiency in cpu architecture (arm knowledge is desirable), verilog, systemverilog and possess strong debugging skills. display dedication, enthusiasm and proactive action with excellent analytical skills. ways to stand out from the crowd: exposure to cpu unit/microarchitecture verification. with competitive salaries and a generous benefits package, we are widely considered to be one of the technology world’s most desirable employers. we have some of the most forward-thinking and hardworking people in the world working for us and, due to unprecedented growth, our best-in-class engineering teams are rapidly growing. if you're a creative and autonomous engineer with a real passion for technology, we want to hear from you! nvidia is committed to fostering a diverse work environment and proud to be an equal opportunity employer. as we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression , sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law.",1,66
"test engineer ainstein boston, ma  test engineer  ainstein boston office is looking for a test engineer to design and develop test and validation equipment for our automotive radar products. this person will work with product designers to identify testing needs, design tests to validate our products, develop test methods and the equipment needed to execute them, and work closely with technicians and outside providers to execute tests and analyze data for the team.  specific responsibilities  work with systems/product engineer to define test requirements design test methods and equipment specify and source test instrumentation lead test team to set up and run tests work with hardware/software engineering team to improve test process prepare test documents, including test procedure, tools, and reports work with test/product team to identify root-cause of failures and drive resolution  basic qualifications  5+ years of experience with test engineering with proficiency in: test development, fixture design, and data analysis bs or ms in mechanical/electrical engineering or related discipline or equivalent experience experience with designing fixtures and tools in solidworks or similar familiar with basic electrical test tools like oscilloscope and multimeters good communication skills well-organized and maintain good records other desired skills  experience in the automotive industry (oem/tier 1 work experience) experience with in-vehicle test for automotive active safety product test (lidar, radar, camera) experience with labview/c/c++ experience with automotive electrical interfaces (can) and standards  location:  position is based in boston, or the greater kansas city area  to apply, please email your resume to hi@ainstein. ai",0,67
"engineer millenia products group itasca, il 60143  the engineer provides technical/design efforts from inception through production both in new product design and in existing product redesign. service to both external and internal customers. support engineering department on special projects. general expectationsunderstand & follow company safety policies and use of proper ppe. follow company quality policy, procedures, and proper documentation process. practice good housekeeping based on 5s principles. report to work every day, on time, and ready to work. essential functions: reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. works with customers and suppliers to determine product specifications, materials, or parts and evaluates products and materials according to specifications and quality standards. uses math and physics principles to help with the design of a productconsults with management, quality and manufacturing personnel to discuss manufacturing capabilities, production schedules and resolve issues. contributes to team efforts by accomplishing related results as needed. quoting of sheet metal, roll forming, and stamped parts/assembliesother duties as assigned. education and experience: bs in engineering, or equivalentadvanced mathproficient in autocad, pro-e, solidworks or catiaunderstanding of all sheet metal fabrication, roll forming, and stamping areasjob type: full-timebenefits:401(k)401(k) matchingdental insurancedisability insurancehealth insurancelife insurancepaid time offvision insuranceexperience:relevant: 1 year (preferred)mechanical engineering: 1 year (preferred)education:bachelor's (preferred)work location:one locationschedule:monday to fridayovertimeotherbenefit conditions:waiting period may applywork remotely:no",0,68
"test engineer ultratec, inc. madison, wi 53711  advanced assembly inc., located in university research park on the west side of madison, is adding a test engineer to our well-trained and experienced staff. advanced assembly, inc. is an electronics manufacturing provider of electronic assemblies and products. our exceptional reputation has been earned through the years based on our production, capability, reliability, and quality. this full-time position offers a 1st shift schedule of monday-thursday, 7:00 a. m. - 3:30 p. m., with overtime as needed, a competitive starting wage, and a full benefits package. reasonable efforts will be made to accommodate religious beliefs and practices. advanced assembly offers a diverse, friendly, and casual work environment. we have a proven track record of stability, growth, and providing advancement opportunities. if you have interest in working in a high-tech manufacturing environment while learning, developing, and advancing your career in a skilled trade, we highly recommend you apply! job description: the test engineer provides oversight and expertise in the manufacturing area of advanced assembly and provides technical support for the maintenance and repair of test systems and fixtures. essential functions and responsibilities: (nothing in this job description restricts management's right to assign or reassign duties and responsibilities to this job at any time). provide technical support for the maintenance and repair of test systems and fixtures determines test coverage of test fixtures design and develop programs (labview 2018) for pcba test fixtures and inspection test software development programming software development develop calibration requirements and create calibration instructions for new test systems and fixtures maintain calibration records of test equipment provide continuous improvement research and development for calibration activities maintain esd records approves proposed components change selection(s) esd test software development and management performs other job-related duties as assigned by primary supervisor  requirements: bs in electrical engineering with a minimum of 5 years’ experience in test fixture design, build and support proficient in labview ability to read, speak and understand both verbal and written instructions in the english language excellent written and verbal communication skills detailed oriented with excellent organizational, problem solving and analysis skills strong knowledge of electronic pcb assembly process standards (ipc) and iso quality systems physical requirements: the physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. ability to lift up to 35lbs frequently and 50lbs occasionally.   all qualified applicants will receive considerations for employment without regard to sex, race, color, national origin or ancestry, age, disability, marital/veteran/student status, physical appearance, sexual orientation, political beliefs, religion, genetic information, gender identity, a less than honorable discharge from the military, etc. and any other status protected by federal, state or local law and regulations. xj6",1,69
